institution_id,year,disease_id,disease_count
INST004,2025,D028,154
INST004,2025,D029,88
INST004,2025,D030,110
INST004,2025,D031,82
INST004,2025,D032,143
INST004,2025,D033,209
INST004,2025,D034,69
INST004,2025,D035,62
INST004,2025,D036,64
INST004,2025,D037,199
INST004,2025,D038,302
INST004,2025,D039,137
INST004,2025,D040,151
INST004,2025,D041,127
INST004,2025,D042,235
INST004,2025,D043,117
INST004,2025,D044,144
INST004,2025,D045,97
INST004,2025,D046,192
INST004,2025,D047,332
INST004,2025,D048,169
INST004,2025,D049,58
INST004,2025,D050,52
INST004,2026,D001,901
INST004,2026,D002,800
INST004,2026,D003,392
INST004,2026,D004,209
INST004,2026,D005,348
INST004,2026,D006,289
INST004,2026,D007,428
INST004,2026,D008,401
INST004,2026,D009,196
INST004,2026,D010,208
INST004,2026,D011,100
INST004,2026,D012,374
INST004,2026,D013,154
INST004,2026,D014,351
INST004,2026,D015,581
INST004,2026,D016,622
INST004,2026,D017,353
INST004,2026,D018,400
INST004,2026,D019,410
INST004,2026,D020,377
INST004,2026,D021,145
INST004,2026,D022,192
INST004,2026,D023,241
INST004,2026,D024,92
INST004,2026,D025,78
INST004,2026,D026,67
INST004,2026,D027,165
INST004,2026,D028,186
INST004,2026,D029,98
INST004,2026,D030,107
INST004,2026,D031,105
INST004,2026,D032,132
INST004,2026,D033,222
INST004,2026,D034,87
INST004,2026,D035,65
INST004,2026,D036,47
INST004,2026,D037,265
INST004,2026,D038,314
INST004,2026,D039,133
INST004,2026,D040,179
INST004,2026,D041,102
INST004,2026,D042,241
INST004,2026,D043,129
INST004,2026,D044,162
INST004,2026,D045,100
INST004,2026,D046,165
INST004,2026,D047,315
INST004,2026,D048,174
INST004,2026,D049,66
INST004,2026,D050,46
INST005,2015,D001,811
INST005,2015,D002,592
INST005,2015,D003,428
INST005,2015,D004,156
INST005,2015,D005,354
INST005,2015,D006,262
INST005,2015,D007,342
INST005,2015,D008,340
INST005,2015,D009,146
INST005,2015,D010,154
INST005,2015,D011,100
INST005,2015,D012,291
INST005,2015,D013,160
INST005,2015,D014,281
INST005,2015,D015,367
INST005,2015,D016,503
INST005,2015,D017,231
INST005,2015,D018,280
INST005,2015,D019,339
INST005,2015,D020,353
INST005,2015,D021,103
INST005,2015,D022,127
INST005,2015,D023,197
INST005,2015,D024,65
INST005,2015,D025,61
INST005,2015,D026,56
INST005,2015,D027,102
INST005,2015,D028,121
INST005,2015,D029,69
INST005,2015,D030,88
INST005,2015,D031,68
INST005,2015,D032,94
INST005,2015,D033,170
INST005,2015,D034,80
INST005,2015,D035,63
INST005,2015,D036,37
INST005,2015,D037,111
INST005,2015,D038,290
INST005,2015,D039,130
INST005,2015,D040,160
INST005,2015,D041,102
INST005,2015,D042,158
INST005,2015,D043,102
INST005,2015,D044,100
INST005,2015,D045,80
INST005,2015,D046,168
INST005,2015,D047,313
INST005,2015,D048,127
INST005,2015,D049,44
INST005,2015,D050,38
INST005,2016,D001,729
INST005,2016,D002,577
INST005,2016,D003,382
INST005,2016,D004,217
INST005,2016,D005,265
INST005,2016,D006,243
INST005,2016,D007,344
INST005,2016,D008,337
INST005,2016,D009,143
INST005,2016,D010,196
INST005,2016,D011,84
INST005,2016,D012,242
INST005,2016,D013,150
INST005,2016,D014,280
INST005,2016,D015,453
INST005,2016,D016,445
INST005,2016,D017,241
INST005,2016,D018,285
INST005,2016,D019,261
INST005,2016,D020,344
INST005,2016,D021,107
INST005,2016,D022,146
INST005,2016,D023,200
INST005,2016,D024,68
INST005,2016,D025,85
INST005,2016,D026,56
INST005,2016,D027,116
INST005,2016,D028,124
INST005,2016,D029,75
INST005,2016,D030,77
INST005,2016,D031,81
INST005,2016,D032,86
INST005,2016,D033,126
INST005,2016,D034,75
INST005,2016,D035,59
INST005,2016,D036,38
INST005,2016,D037,108
INST005,2016,D038,258
INST005,2016,D039,90
INST005,2016,D040,160
INST005,2016,D041,79
INST005,2016,D042,203
INST005,2016,D043,77
INST005,2016,D044,120
INST005,2016,D045,65
INST005,2016,D046,177
INST005,2016,D047,261
INST005,2016,D048,128
INST005,2016,D049,40
INST005,2016,D050,35
INST005,2017,D001,676
INST005,2017,D002,583
INST005,2017,D003,345
INST005,2017,D004,210
INST005,2017,D005,293
INST005,2017,D006,265
INST005,2017,D007,422
INST005,2017,D008,237
INST005,2017,D009,154
INST005,2017,D010,146
INST005,2017,D011,83
INST005,2017,D012,334
INST005,2017,D013,112
INST005,2017,D014,286
INST005,2017,D015,484
INST005,2017,D016,560
INST005,2017,D017,227
INST005,2017,D018,266
INST005,2017,D019,271
INST005,2017,D020,335
INST005,2017,D021,136
INST005,2017,D022,131
INST005,2017,D023,216
INST005,2017,D024,90
INST005,2017,D025,66
INST005,2017,D026,69
INST005,2017,D027,129
INST005,2017,D028,106
INST005,2017,D029,93
INST005,2017,D030,73
INST005,2017,D031,79
INST005,2017,D032,87
INST005,2017,D033,165
INST005,2017,D034,68
INST005,2017,D035,68
INST005,2017,D036,49
INST005,2017,D037,84
INST005,2017,D038,263
INST005,2017,D039,125
INST005,2017,D040,160
INST005,2017,D041,78
INST005,2017,D042,164
INST005,2017,D043,103
INST005,2017,D044,121
INST005,2017,D045,74
INST005,2017,D046,185
INST005,2017,D047,274
INST005,2017,D048,106
INST005,2017,D049,42
INST005,2017,D050,32
INST005,2018,D001,816
INST005,2018,D002,638
INST005,2018,D003,418
INST005,2018,D004,211
INST005,2018,D005,375
INST005,2018,D006,267
INST005,2018,D007,361
INST005,2018,D008,300
INST005,2018,D009,157
INST005,2018,D010,189
INST005,2018,D011,86
INST005,2018,D012,258
INST005,2018,D013,163
INST005,2018,D014,315
INST005,2018,D015,430
INST005,2018,D016,398
INST005,2018,D017,235
INST005,2018,D018,325
INST005,2018,D019,333
INST005,2018,D020,420
INST005,2018,D021,150
INST005,2018,D022,184
INST005,2018,D023,200
INST005,2018,D024,89
INST005,2018,D025,80
INST005,2018,D026,59
INST005,2018,D027,126
INST005,2018,D028,138
INST005,2018,D029,92
INST005,2018,D030,95
INST005,2018,D031,63
INST005,2018,D032,90
INST005,2018,D033,142
INST005,2018,D034,57
INST005,2018,D035,51
INST005,2018,D036,52
INST005,2018,D037,99
INST005,2018,D038,288
INST005,2018,D039,117
INST005,2018,D040,136
INST005,2018,D041,101
INST005,2018,D042,163
INST005,2018,D043,95
INST005,2018,D044,123
INST005,2018,D045,71
INST005,2018,D046,145
INST005,2018,D047,299
INST005,2018,D048,110
INST005,2018,D049,52
INST005,2018,D050,39
INST005,2019,D001,832
INST005,2019,D002,698
INST005,2019,D003,406
INST005,2019,D004,163
INST005,2019,D005,358
INST005,2019,D006,275
INST005,2019,D007,449
INST005,2019,D008,247
INST005,2019,D009,131
INST005,2019,D010,169
INST005,2019,D011,93
INST005,2019,D012,329
INST005,2019,D013,131
INST005,2019,D014,294
INST005,2019,D015,476
INST005,2019,D016,401
INST005,2019,D017,256
INST005,2019,D018,341
INST005,2019,D019,287
INST005,2019,D020,419
INST005,2019,D021,127
INST005,2019,D022,175
INST005,2019,D023,257
INST005,2019,D024,68
INST005,2019,D025,67
INST005,2019,D026,70
INST005,2019,D027,107
INST005,2019,D028,145
INST005,2019,D029,87
INST005,2019,D030,70
INST005,2019,D031,88
INST005,2019,D032,100
INST005,2019,D033,130
INST005,2019,D034,77
INST005,2019,D035,65
INST005,2019,D036,39
INST005,2019,D037,97
INST005,2019,D038,260
INST005,2019,D039,118
INST005,2019,D040,145
INST005,2019,D041,89
INST005,2019,D042,178
INST005,2019,D043,79
INST005,2019,D044,121
INST005,2019,D045,86
INST005,2019,D046,140
INST005,2019,D047,301
INST005,2019,D048,103
INST005,2019,D049,54
INST005,2019,D050,35
INST005,2020,D001,768
INST005,2020,D002,540
INST005,2020,D003,453
INST005,2020,D004,230
INST005,2020,D005,345
INST005,2020,D006,300
INST005,2020,D007,441
INST005,2020,D008,296
INST005,2020,D009,149
INST005,2020,D010,171
INST005,2020,D011,105
INST005,2020,D012,292
INST005,2020,D013,120
INST005,2020,D014,260
INST005,2020,D015,443
INST005,2020,D016,561
INST005,2020,D017,210
INST005,2020,D018,361
INST005,2020,D019,403
INST005,2020,D020,428
INST005,2020,D021,106
INST005,2020,D022,158
INST005,2020,D023,220
INST005,2020,D024,91
INST005,2020,D025,75
INST005,2020,D026,65
INST005,2020,D027,97
INST005,2020,D028,113
INST005,2020,D029,82
INST005,2020,D030,81
INST005,2020,D031,84
INST005,2020,D032,111
INST005,2020,D033,167
INST005,2020,D034,72
INST005,2020,D035,71
INST005,2020,D036,42
INST005,2020,D037,1832
INST005,2020,D038,311
INST005,2020,D039,108
INST005,2020,D040,116
INST005,2020,D041,93
INST005,2020,D042,179
INST005,2020,D043,90
INST005,2020,D044,137
INST005,2020,D045,92
INST005,2020,D046,190
INST005,2020,D047,245
INST005,2020,D048,137
INST005,2020,D049,55
INST005,2020,D050,43
INST005,2021,D001,799
INST005,2021,D002,551
INST005,2021,D003,377
INST005,2021,D004,162
INST005,2021,D005,397
INST005,2021,D006,274
INST005,2021,D007,330
INST005,2021,D008,350
INST005,2021,D009,183
INST005,2021,D010,175
INST005,2021,D011,102
INST005,2021,D012,299
INST005,2021,D013,169
INST005,2021,D014,223
INST005,2021,D015,364
INST005,2021,D016,404
INST005,2021,D017,267
INST005,2021,D018,262
INST005,2021,D019,340
INST005,2021,D020,346
INST005,2021,D021,149
INST005,2021,D022,141
INST005,2021,D023,214
INST005,2021,D024,73
INST005,2021,D025,88
INST005,2021,D026,68
INST005,2021,D027,129
INST005,2021,D028,117
INST005,2021,D029,71
INST005,2021,D030,72
INST005,2021,D031,69
INST005,2021,D032,122
INST005,2021,D033,163
INST005,2021,D034,61
INST005,2021,D035,54
INST005,2021,D036,46
INST005,2021,D037,1916
INST005,2021,D038,280
INST005,2021,D039,140
INST005,2021,D040,125
INST005,2021,D041,87
INST005,2021,D042,178
INST005,2021,D043,80
INST005,2021,D044,102
INST005,2021,D045,84
INST005,2021,D046,178
INST005,2021,D047,323
INST005,2021,D048,103
INST005,2021,D049,53
INST005,2021,D050,36
INST005,2022,D001,715
INST005,2022,D002,585
INST005,2022,D003,384
INST005,2022,D004,213
INST005,2022,D005,302
INST005,2022,D006,304
INST005,2022,D007,323
INST005,2022,D008,290
INST005,2022,D009,156
INST005,2022,D010,192
INST005,2022,D011,85
INST005,2022,D012,313
INST005,2022,D013,160
INST005,2022,D014,231
INST005,2022,D015,352
INST005,2022,D016,540
INST005,2022,D017,284
INST005,2022,D018,271
INST005,2022,D019,377
INST005,2022,D020,339
INST005,2022,D021,134
INST005,2022,D022,168
INST005,2022,D023,246
INST005,2022,D024,71
INST005,2022,D025,89
INST005,2022,D026,51
INST005,2022,D027,98
INST005,2022,D028,147
INST005,2022,D029,77
INST005,2022,D030,74
INST005,2022,D031,92
INST005,2022,D032,126
INST005,2022,D033,148
INST005,2022,D034,58
INST005,2022,D035,62
INST005,2022,D036,41
INST005,2022,D037,1089
INST005,2022,D038,314
INST005,2022,D039,114
INST005,2022,D040,116
INST005,2022,D041,102
INST005,2022,D042,172
INST005,2022,D043,84
INST005,2022,D044,104
INST005,2022,D045,72
INST005,2022,D046,183
INST005,2022,D047,246
INST005,2022,D048,133
INST005,2022,D049,42
INST005,2022,D050,36
INST005,2023,D001,852
INST005,2023,D002,537
INST005,2023,D003,365
INST005,2023,D004,178
INST005,2023,D005,308
INST005,2023,D006,308
INST005,2023,D007,422
INST005,2023,D008,334
INST005,2023,D009,187
INST005,2023,D010,205
INST005,2023,D011,119
INST005,2023,D012,371
INST005,2023,D013,141
INST005,2023,D014,289
INST005,2023,D015,456
INST005,2023,D016,584
INST005,2023,D017,250
INST005,2023,D018,319
INST005,2023,D019,306
INST005,2023,D020,348
INST005,2023,D021,118
INST005,2023,D022,193
INST005,2023,D023,278
INST005,2023,D024,68
INST005,2023,D025,100
INST005,2023,D026,67
INST005,2023,D027,138
INST005,2023,D028,160
INST005,2023,D029,99
INST005,2023,D030,77
INST005,2023,D031,88
INST005,2023,D032,106
INST005,2023,D033,188
INST005,2023,D034,87
INST005,2023,D035,54
INST005,2023,D036,60
INST005,2023,D037,181
INST005,2023,D038,333
INST005,2023,D039,140
INST005,2023,D040,141
INST005,2023,D041,113
INST005,2023,D042,237
INST005,2023,D043,87
INST005,2023,D044,129
INST005,2023,D045,93
INST005,2023,D046,180
INST005,2023,D047,370
INST005,2023,D048,108
INST005,2023,D049,54
INST005,2023,D050,49
INST005,2024,D001,886
INST005,2024,D002,590
INST005,2024,D003,495
INST005,2024,D004,249
INST005,2024,D005,361
INST005,2024,D006,255
INST005,2024,D007,430
INST005,2024,D008,274
INST005,2024,D009,154
INST005,2024,D010,168
INST005,2024,D011,104
INST005,2024,D012,276
INST005,2024,D013,181
INST005,2024,D014,258
INST005,2024,D015,405
INST005,2024,D016,563
INST005,2024,D017,302
INST005,2024,D018,393
INST005,2024,D019,337
INST005,2024,D020,314
INST005,2024,D021,143
INST005,2024,D022,201
INST005,2024,D023,287
INST005,2024,D024,98
INST005,2024,D025,98
INST005,2024,D026,81
INST005,2024,D027,123
INST005,2024,D028,162
INST005,2024,D029,82
INST005,2024,D030,79
INST005,2024,D031,79
INST005,2024,D032,103
INST005,2024,D033,149
INST005,2024,D034,91
INST005,2024,D035,77
INST005,2024,D036,61
INST005,2024,D037,224
INST005,2024,D038,263
INST005,2024,D039,153
INST005,2024,D040,167
INST005,2024,D041,121
INST005,2024,D042,240
INST005,2024,D043,92
INST005,2024,D044,134
INST005,2024,D045,75
INST005,2024,D046,159
INST005,2024,D047,353
INST005,2024,D048,117
INST005,2024,D049,56
INST005,2024,D050,50
INST005,2025,D001,886
INST005,2025,D002,865
INST005,2025,D003,527
INST005,2025,D004,188
INST005,2025,D005,404
INST005,2025,D006,346
INST005,2025,D007,549
INST005,2025,D008,312
INST005,2025,D009,190
INST005,2025,D010,239
INST005,2025,D011,95
INST005,2025,D012,406
INST005,2025,D013,149
INST005,2025,D014,375
INST005,2025,D015,441
INST005,2025,D016,641
INST005,2025,D017,232
INST005,2025,D018,401
INST005,2025,D019,410
INST005,2025,D020,481
INST005,2025,D021,145
INST005,2025,D022,167
INST005,2025,D023,250
INST005,2025,D024,76
INST005,2025,D025,83
INST005,2025,D026,62
INST005,2025,D027,111
INST005,2025,D028,141
INST005,2025,D029,101
INST005,2025,D030,120
INST005,2025,D031,106
INST005,2025,D032,129
INST005,2025,D033,176
INST005,2025,D034,84
INST005,2025,D035,62
INST005,2025,D036,55
INST005,2025,D037,259
INST005,2025,D038,343
INST005,2025,D039,149
INST005,2025,D040,144
INST005,2025,D041,92
INST005,2025,D042,263
INST005,2025,D043,102
INST005,2025,D044,128
INST005,2025,D045,109
INST005,2025,D046,153
INST005,2025,D047,305
INST005,2025,D048,140
INST005,2025,D049,60
INST005,2025,D050,47
INST005,2026,D001,784
INST005,2026,D002,758
INST005,2026,D003,470
INST005,2026,D004,232
INST005,2026,D005,319
INST005,2026,D006,352
INST005,2026,D007,405
INST005,2026,D008,411
INST005,2026,D009,161
INST005,2026,D010,173
INST005,2026,D011,99
INST005,2026,D012,328
INST005,2026,D013,181
INST005,2026,D014,346
INST005,2026,D015,562
INST005,2026,D016,509
INST005,2026,D017,256
INST005,2026,D018,335
INST005,2026,D019,322
INST005,2026,D020,433
INST005,2026,D021,170
INST005,2026,D022,161
INST005,2026,D023,265
INST005,2026,D024,90
INST005,2026,D025,86
INST005,2026,D026,79
INST005,2026,D027,146
INST005,2026,D028,131
INST005,2026,D029,75
INST005,2026,D030,89
INST005,2026,D031,85
INST005,2026,D032,109
INST005,2026,D033,213
INST005,2026,D034,77
INST005,2026,D035,71
INST005,2026,D036,55
INST005,2026,D037,244
INST005,2026,D038,274
INST005,2026,D039,143
INST005,2026,D040,147
INST005,2026,D041,129
INST005,2026,D042,222
INST005,2026,D043,110
INST005,2026,D044,127
INST005,2026,D045,92
INST005,2026,D046,166
INST005,2026,D047,323
INST005,2026,D048,123
INST005,2026,D049,61
INST005,2026,D050,49
INST006,2015,D001,488
INST006,2015,D002,445
INST006,2015,D003,239
INST006,2015,D004,122
INST006,2015,D005,229
INST006,2015,D006,173
INST006,2015,D007,232
INST006,2015,D008,185
INST006,2015,D009,110
INST006,2015,D010,104
INST006,2015,D011,66
INST006,2015,D012,190
INST006,2015,D013,71
INST006,2015,D014,189
INST006,2015,D015,287
INST006,2015,D016,288
INST006,2015,D017,167
INST006,2015,D018,215
INST006,2015,D019,216
INST006,2015,D020,226
INST006,2015,D021,65
INST006,2015,D022,106
INST006,2015,D023,125
INST006,2015,D024,57
INST006,2015,D025,57
INST006,2015,D026,43
INST006,2015,D027,61
INST006,2015,D028,74
INST006,2015,D029,57
INST006,2015,D030,51
INST006,2015,D031,57
INST006,2015,D032,70
INST006,2015,D033,109
INST006,2015,D034,39
INST006,2015,D035,44
INST006,2015,D036,33
INST006,2015,D037,50
INST006,2015,D038,160
INST006,2015,D039,69
INST006,2015,D040,80
INST006,2015,D041,52
INST006,2015,D042,118
INST006,2015,D043,66
INST006,2015,D044,80
INST006,2015,D045,50
INST006,2015,D046,97
INST006,2015,D047,176
INST006,2015,D048,74
INST006,2015,D049,24
INST006,2015,D050,24
INST006,2016,D001,577
INST006,2016,D002,447
INST006,2016,D003,241
INST006,2016,D004,103
INST006,2016,D005,188
INST006,2016,D006,159
INST006,2016,D007,230
INST006,2016,D008,179
INST006,2016,D009,93
INST006,2016,D010,107
INST006,2016,D011,61
INST006,2016,D012,160
INST006,2016,D013,80
INST006,2016,D014,143
INST006,2016,D015,281
INST006,2016,D016,317
INST006,2016,D017,120
INST006,2016,D018,226
INST006,2016,D019,192
INST006,2016,D020,197
INST006,2016,D021,86
INST006,2016,D022,114
INST006,2016,D023,170
INST006,2016,D024,39
INST006,2016,D025,55
INST006,2016,D026,36
INST006,2016,D027,67
INST006,2016,D028,78
INST006,2016,D029,52
INST006,2016,D030,45
INST006,2016,D031,56
INST006,2016,D032,58
INST006,2016,D033,116
INST006,2016,D034,43
INST006,2016,D035,44
INST006,2016,D036,26
INST006,2016,D037,59
INST006,2016,D038,181
INST006,2016,D039,64
INST006,2016,D040,78
INST006,2016,D041,66
INST006,2016,D042,134
INST006,2016,D043,65
INST006,2016,D044,84
INST006,2016,D045,55
INST006,2016,D046,98
INST006,2016,D047,161
INST006,2016,D048,72
INST006,2016,D049,29
INST006,2016,D050,20
INST006,2017,D001,578
INST006,2017,D002,318
INST006,2017,D003,211
INST006,2017,D004,142
INST006,2017,D005,239
INST006,2017,D006,144
INST006,2017,D007,246
INST006,2017,D008,222
INST006,2017,D009,108
INST006,2017,D010,100
INST006,2017,D011,68
INST006,2017,D012,201
INST006,2017,D013,95
INST006,2017,D014,145
INST006,2017,D015,224
INST006,2017,D016,286
INST006,2017,D017,156
INST006,2017,D018,175
INST006,2017,D019,242
INST006,2017,D020,233
INST006,2017,D021,75
INST006,2017,D022,86
INST006,2017,D023,174
INST006,2017,D024,55
INST006,2017,D025,54
INST006,2017,D026,36
INST006,2017,D027,71
INST006,2017,D028,69
INST006,2017,D029,51
INST006,2017,D030,65
INST006,2017,D031,57
INST006,2017,D032,74
INST006,2017,D033,107
INST006,2017,D034,41
INST006,2017,D035,38
INST006,2017,D036,24
INST006,2017,D037,70
INST006,2017,D038,194
INST006,2017,D039,60
INST006,2017,D040,105
INST006,2017,D041,63
INST006,2017,D042,130
INST006,2017,D043,48
INST006,2017,D044,67
INST006,2017,D045,56
INST006,2017,D046,92
INST006,2017,D047,226
INST006,2017,D048,84
INST006,2017,D049,29
INST006,2017,D050,23
INST006,2018,D001,451
INST006,2018,D002,385
INST006,2018,D003,257
INST006,2018,D004,141
INST006,2018,D005,201
INST006,2018,D006,134
INST006,2018,D007,251
INST006,2018,D008,202
INST006,2018,D009,113
INST006,2018,D010,104
INST006,2018,D011,63
INST006,2018,D012,209
INST006,2018,D013,82
INST006,2018,D014,143
INST006,2018,D015,227
INST006,2018,D016,359
INST006,2018,D017,158
INST006,2018,D018,229
INST006,2018,D019,190
INST006,2018,D020,244
INST006,2018,D021,92
INST006,2018,D022,92
INST006,2018,D023,129
INST006,2018,D024,55
INST006,2018,D025,58
INST006,2018,D026,44
INST006,2018,D027,84
INST006,2018,D028,83
INST006,2018,D029,53
INST006,2018,D030,59
INST006,2018,D031,54
INST006,2018,D032,74
INST006,2018,D033,120
INST006,2018,D034,40
INST006,2018,D035,38
INST006,2018,D036,28
INST006,2018,D037,51
INST006,2018,D038,189
INST006,2018,D039,77
INST006,2018,D040,78
INST006,2018,D041,65
INST006,2018,D042,111
INST006,2018,D043,60
INST006,2018,D044,83
INST006,2018,D045,58
INST006,2018,D046,107
INST006,2018,D047,190
INST006,2018,D048,91
INST006,2018,D049,34
INST006,2018,D050,28
INST006,2019,D001,421
INST006,2019,D002,333
INST006,2019,D003,217
INST006,2019,D004,141
INST006,2019,D005,233
INST006,2019,D006,140
INST006,2019,D007,269
INST006,2019,D008,178
INST006,2019,D009,83
INST006,2019,D010,104
INST006,2019,D011,66
INST006,2019,D012,185
INST006,2019,D013,100
INST006,2019,D014,159
INST006,2019,D015,249
INST006,2019,D016,276
INST006,2019,D017,171
INST006,2019,D018,198
INST006,2019,D019,241
INST006,2019,D020,233
INST006,2019,D021,94
INST006,2019,D022,83
INST006,2019,D023,174
INST006,2019,D024,50
INST006,2019,D025,57
INST006,2019,D026,38
INST006,2019,D027,69
INST006,2019,D028,66
INST006,2019,D029,57
INST006,2019,D030,47
INST006,2019,D031,44
INST006,2019,D032,67
INST006,2019,D033,103
INST006,2019,D034,52
INST006,2019,D035,39
INST006,2019,D036,27
INST006,2019,D037,68
INST006,2019,D038,195
INST006,2019,D039,74
INST006,2019,D040,95
INST006,2019,D041,52
INST006,2019,D042,132
INST006,2019,D043,48
INST006,2019,D044,68
INST006,2019,D045,55
INST006,2019,D046,87
INST006,2019,D047,211
INST006,2019,D048,80
INST006,2019,D049,33
INST006,2019,D050,20
INST006,2020,D001,553
INST006,2020,D002,393
INST006,2020,D003,299
INST006,2020,D004,125
INST006,2020,D005,179
INST006,2020,D006,147
INST006,2020,D007,249
INST006,2020,D008,160
INST006,2020,D009,97
INST006,2020,D010,130
INST006,2020,D011,55
INST006,2020,D012,224
INST006,2020,D013,99
INST006,2020,D014,160
INST006,2020,D015,311
INST006,2020,D016,295
INST006,2020,D017,134
INST006,2020,D018,200
INST006,2020,D019,228
INST006,2020,D020,204
INST006,2020,D021,94
INST006,2020,D022,96
INST006,2020,D023,144
INST006,2020,D024,57
INST006,2020,D025,54
INST006,2020,D026,39
INST006,2020,D027,91
INST006,2020,D028,100
INST006,2020,D029,49
INST006,2020,D030,67
INST006,2020,D031,49
INST006,2020,D032,64
INST006,2020,D033,123
INST006,2020,D034,55
INST006,2020,D035,40
INST006,2020,D036,28
INST006,2020,D037,1122
INST006,2020,D038,156
INST006,2020,D039,86
INST006,2020,D040,97
INST006,2020,D041,54
INST006,2020,D042,124
INST006,2020,D043,66
INST006,2020,D044,64
INST006,2020,D045,60
INST006,2020,D046,94
INST006,2020,D047,202
INST006,2020,D048,68
INST006,2020,D049,37
INST006,2020,D050,27
INST006,2021,D001,433
INST006,2021,D002,449
INST006,2021,D003,248
INST006,2021,D004,127
INST006,2021,D005,229
INST006,2021,D006,169
INST006,2021,D007,230
INST006,2021,D008,219
INST006,2021,D009,112
INST006,2021,D010,108
INST006,2021,D011,68
INST006,2021,D012,228
INST006,2021,D013,87
INST006,2021,D014,189
INST006,2021,D015,252
INST006,2021,D016,364
INST006,2021,D017,135
INST006,2021,D018,233
INST006,2021,D019,190
INST006,2021,D020,203
INST006,2021,D021,72
INST006,2021,D022,94
INST006,2021,D023,141
INST006,2021,D024,48
INST006,2021,D025,54
INST006,2021,D026,37
INST006,2021,D027,86
INST006,2021,D028,78
INST006,2021,D029,43
INST006,2021,D030,58
INST006,2021,D031,47
INST006,2021,D032,88
INST006,2021,D033,99
INST006,2021,D034,38
INST006,2021,D035,45
INST006,2021,D036,37
INST006,2021,D037,1531
INST006,2021,D038,200
INST006,2021,D039,69
INST006,2021,D040,80
INST006,2021,D041,64
INST006,2021,D042,145
INST006,2021,D043,54
INST006,2021,D044,72
INST006,2021,D045,47
INST006,2021,D046,128
INST006,2021,D047,187
INST006,2021,D048,84
INST006,2021,D049,27
INST006,2021,D050,23
INST006,2022,D001,467
INST006,2022,D002,445
INST006,2022,D003,226
INST006,2022,D004,139
INST006,2022,D005,179
INST006,2022,D006,180
INST006,2022,D007,208
INST006,2022,D008,221
INST006,2022,D009,108
INST006,2022,D010,97
INST006,2022,D011,57
INST006,2022,D012,198
INST006,2022,D013,96
INST006,2022,D014,199
INST006,2022,D015,234
INST006,2022,D016,344
INST006,2022,D017,133
INST006,2022,D018,195
INST006,2022,D019,253
INST006,2022,D020,208
INST006,2022,D021,77
INST006,2022,D022,116
INST006,2022,D023,171
INST006,2022,D024,54
INST006,2022,D025,57
INST006,2022,D026,34
INST006,2022,D027,82
INST006,2022,D028,67
INST006,2022,D029,60
INST006,2022,D030,48
INST006,2022,D031,49
INST006,2022,D032,73
INST006,2022,D033,114
INST006,2022,D034,49
INST006,2022,D035,35
INST006,2022,D036,29
INST006,2022,D037,639
INST006,2022,D038,144
INST006,2022,D039,82
INST006,2022,D040,104
INST006,2022,D041,72
INST006,2022,D042,108
INST006,2022,D043,71
INST006,2022,D044,64
INST006,2022,D045,49
INST006,2022,D046,83
INST006,2022,D047,175
INST006,2022,D048,75
INST006,2022,D049,33
INST006,2022,D050,27
INST006,2023,D001,579
INST006,2023,D002,449
INST006,2023,D003,321
INST006,2023,D004,149
INST006,2023,D005,220
INST006,2023,D006,181
INST006,2023,D007,303
INST006,2023,D008,178
INST006,2023,D009,119
INST006,2023,D010,111
INST006,2023,D011,63
INST006,2023,D012,240
INST006,2023,D013,96
INST006,2023,D014,216
INST006,2023,D015,316
INST006,2023,D016,402
INST006,2023,D017,138
INST006,2023,D018,237
INST006,2023,D019,203
INST006,2023,D020,288
INST006,2023,D021,102
INST006,2023,D022,128
INST006,2023,D023,139
INST006,2023,D024,55
INST006,2023,D025,50
INST006,2023,D026,53
INST006,2023,D027,69
INST006,2023,D028,79
INST006,2023,D029,59
INST006,2023,D030,59
INST006,2023,D031,50
INST006,2023,D032,77
INST006,2023,D033,125
INST006,2023,D034,49
INST006,2023,D035,51
INST006,2023,D036,32
INST006,2023,D037,116
INST006,2023,D038,196
INST006,2023,D039,89
INST006,2023,D040,85
INST006,2023,D041,65
INST006,2023,D042,143
INST006,2023,D043,53
INST006,2023,D044,70
INST006,2023,D045,58
INST006,2023,D046,117
INST006,2023,D047,196
INST006,2023,D048,90
INST006,2023,D049,29
INST006,2023,D050,30
INST006,2024,D001,553
INST006,2024,D002,375
INST006,2024,D003,249
INST006,2024,D004,143
INST006,2024,D005,251
INST006,2024,D006,196
INST006,2024,D007,289
INST006,2024,D008,236
INST006,2024,D009,127
INST006,2024,D010,108
INST006,2024,D011,77
INST006,2024,D012,208
INST006,2024,D013,98
INST006,2024,D014,225
INST006,2024,D015,381
INST006,2024,D016,322
INST006,2024,D017,177
INST006,2024,D018,253
INST006,2024,D019,201
INST006,2024,D020,228
INST006,2024,D021,80
INST006,2024,D022,127
INST006,2024,D023,191
INST006,2024,D024,49
INST006,2024,D025,61
INST006,2024,D026,40
INST006,2024,D027,102
INST006,2024,D028,89
INST006,2024,D029,57
INST006,2024,D030,71
INST006,2024,D031,63
INST006,2024,D032,69
INST006,2024,D033,113
INST006,2024,D034,61
INST006,2024,D035,53
INST006,2024,D036,36
INST006,2024,D037,159
INST006,2024,D038,200
INST006,2024,D039,93
INST006,2024,D040,124
INST006,2024,D041,59
